,id_player,full_name,team,position,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,opp_def_strength,opp_att_strength
867,55,Jaden Philogene-Bidace,Aston Villa,MID,55,211,10,0,True,2023-02-04T15:00:00Z,2,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2,222,0,2,1120,1110
868,55,Jaden Philogene-Bidace,Aston Villa,MID,55,228,13,0,False,2023-02-12T16:30:00Z,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,222,0,0,1360,1340
869,55,Jaden Philogene-Bidace,Aston Villa,MID,55,231,1,0,True,2023-02-18T12:30:00Z,2,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2,220,0,2,1320,1250
870,55,Jaden Philogene-Bidace,Aston Villa,MID,55,243,8,0,False,2023-02-25T15:00:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2,218,0,2,1040,1070
871,55,Jaden Philogene-Bidace,Aston Villa,MID,55,252,7,0,True,2023-03-04T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1,217,0,1,1090,1110
872,55,Jaden Philogene-Bidace,Aston Villa,MID,55,270,19,0,False,2023-03-12T14:00:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,217,0,0,1060,1145
873,55,Jaden Philogene-Bidace,Aston Villa,MID,55,272,3,0,True,2023-03-18T15:00:00Z,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,217,0,0,1080,1110
874,55,Jaden Philogene-Bidace,Aston Villa,MID,55,284,6,0,False,2023-04-01T16:30:00Z,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,217,0,0,1140,1190
875,55,Jaden Philogene-Bidace,Aston Villa,MID,55,66,10,0,False,2023-04-04T18:45:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,217,0,0,1200,1065
876,55,Jaden Philogene-Bidace,Aston Villa,MID,55,291,16,0,True,2023-04-08T14:00:00Z,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,217,0,0,1105,1100
877,479,Leander Dendoncker,Aston Villa,MID,479,5,11,2,False,2022-08-06T14:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,21,24.4,16.5,37.0,7.8,1,0.65,0.04,0.69,0.80,50,0,13096,0,0,1130,1070
878,479,Leander Dendoncker,Aston Villa,MID,479,20,9,3,True,2022-08-13T14:00:00Z,0,0,2,90,0,0,1,0,0,0,0,0,0,0,0,12,10.0,2.2,2.0,1.4,1,0.00,0.00,0.00,1.49,50,36,15298,1738,1702,1140,1065
879,479,Leander Dendoncker,Aston Villa,MID,479,29,18,1,False,2022-08-20T11:30:00Z,1,0,3,32,0,0,0,1,0,0,0,0,0,0,0,5,4.4,10.3,2.0,1.7,0,0.00,0.00,0.00,1.15,50,-472,15953,2091,2563,1170,1140
880,479,Leander Dendoncker,Aston Villa,MID,479,40,15,1,True,2022-08-28T13:00:00Z,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.16,50,-2481,13836,461,2942,1220,1300
881,479,Leander Dendoncker,Aston Villa,MID,479,42,3,0,False,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1400,12802,521,1921,1050,1020
882,479,Leander Dendoncker,Aston Villa,MID,479,51,13,0,True,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1822,11115,447,2269,1380,1340
883,479,Leander Dendoncker,Aston Villa,MID,479,71,17,1,True,2022-09-16T19:00:00Z,1,0,8,23,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.11,48,-310,9354,173,483,1080,1070
884,479,Leander Dendoncker,Aston Villa,MID,479,85,11,0,False,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-330,9170,258,588,1130,1070
885,479,Leander Dendoncker,Aston Villa,MID,479,99,16,1,False,2022-10-10T19:00:00Z,1,1,10,13,0,0,0,0,0,0,0,0,0,0,0,3,1.8,2.3,0.0,0.4,0,0.00,0.00,0.00,0.05,48,-392,8849,199,591,1030,1065
886,479,Leander Dendoncker,Aston Villa,MID,479,101,6,1,True,2022-10-16T13:00:00Z,0,2,11,12,0,0,0,0,0,0,0,0,0,0,0,3,2.4,10.8,0.0,1.3,0,0.00,0.00,0.00,0.12,48,-337,8561,113,450,1220,1220
887,479,Leander Dendoncker,Aston Villa,MID,479,116,9,1,False,2022-10-20T18:30:00Z,3,0,12,21,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.4,2.0,0.3,0,0.00,0.00,0.00,0.00,47,-133,8472,164,297,1120,1070
888,479,Leander Dendoncker,Aston Villa,MID,479,121,4,3,True,2022-10-23T13:00:00Z,4,0,13,62,0,0,1,0,0,0,0,0,0,0,0,14,15.6,11.0,12.0,3.9,1,0.04,0.00,0.04,0.82,47,-164,8357,132,296,1200,1160
889,479,Leander Dendoncker,Aston Villa,MID,479,140,15,2,False,2022-10-29T14:00:00Z,4,0,14,68,0,0,0,4,0,0,0,0,0,0,0,9,9.8,2.9,0.0,1.3,1,0.00,0.00,0.00,2.59,47,-16,8428,329,345,1165,1250
890,479,Leander Dendoncker,Aston Villa,MID,479,141,14,2,True,2022-11-06T14:00:00Z,3,1,15,89,0,0,0,1,0,0,0,0,0,0,0,8,12.2,0.5,0.0,1.3,1,0.00,0.00,0.00,0.52,47,-216,8257,204,420,1220,1220
891,479,Leander Dendoncker,Aston Villa,MID,479,152,5,1,False,2022-11-13T14:00:00Z,1,2,16,7,0,0,0,0,0,0,0,0,0,0,0,4,6.2,0.0,0.0,0.6,0,0.00,0.00,0.00,0.32,47,-71,8268,289,360,1200,1140
892,479,Leander Dendoncker,Aston Villa,MID,479,162,12,1,True,2022-12-26T17:30:00Z,1,3,17,4,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.2,0.0,0.1,0,0.00,0.00,0.00,0.05,47,-162,8223,649,811,1300,1250
893,479,Leander Dendoncker,Aston Villa,MID,479,178,18,0,False,2023-01-01T14:00:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-102,8167,109,211,1170,1140
894,479,Leander Dendoncker,Aston Villa,MID,479,182,20,1,True,2023-01-04T20:00:00Z,1,1,19,23,0,0,0,0,0,0,0,0,0,0,0,8,8.6,31.3,2.0,4.2,0,0.00,0.03,0.03,0.21,47,-127,8060,78,205,1080,1100
895,479,Leander Dendoncker,Aston Villa,MID,479,191,11,0,True,2023-01-13T20:00:00Z,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-348,7724,73,421,1120,1075
896,479,Leander Dendoncker,Aston Villa,MID,479,209,17,1,False,2023-01-21T15:00:00Z,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,0,0.00,0.00,0.00,0.16,47,-141,7612,53,194,1060,1070
897,479,Leander Dendoncker,Aston Villa,MID,479,211,10,1,True,2023-02-04T15:00:00Z,2,4,22,8,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.7,0.0,0.2,0,0.00,0.00,0.00,0.06,47,-131,7519,103,234,1120,1110
898,479,Leander Dendoncker,Aston Villa,MID,479,228,13,0,False,2023-02-12T16:30:00Z,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-80,7462,41,121,1360,1340
899,479,Leander Dendoncker,Aston Villa,MID,479,231,1,1,True,2023-02-18T12:30:00Z,2,4,24,23,0,0,0,2,0,0,0,0,0,0,0,3,5.2,0.4,2.0,0.8,0,0.00,0.00,0.00,1.78,47,-27,7452,73,100,1320,1250
900,479,Leander Dendoncker,Aston Villa,MID,479,243,8,0,False,2023-02-25T15:00:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,2,7529,131,129,1040,1070
901,479,Leander Dendoncker,Aston Villa,MID,479,252,7,0,True,2023-03-04T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-88,7408,40,128,1090,1110
902,479,Leander Dendoncker,Aston Villa,MID,479,270,19,0,False,2023-03-12T14:00:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-176,7226,9,185,1060,1145
903,479,Leander Dendoncker,Aston Villa,MID,479,272,3,0,True,2023-03-18T15:00:00Z,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-91,7140,16,107,1080,1110
904,479,Leander Dendoncker,Aston Villa,MID,479,284,6,1,False,2023-04-01T16:30:00Z,0,2,29,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.05,47,-57,7106,33,90,1140,1190
905,479,Leander Dendoncker,Aston Villa,MID,479,66,10,0,False,2023-04-04T18:45:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-57,7106,33,90,1200,1065
906,479,Leander Dendoncker,Aston Villa,MID,479,291,16,1,True,2023-04-08T14:00:00Z,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,47,8,7128,39,31,1105,1100
907,672,Kadan Young,Aston Villa,MID,672,162,12,0,True,2022-12-26T17:30:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,1300,1250
908,672,Kadan Young,Aston Villa,MID,672,178,18,0,False,2023-01-01T14:00:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,19,33,25,6,1170,1140
909,672,Kadan Young,Aston Villa,MID,672,182,20,0,True,2023-01-04T20:00:00Z,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,16,60,23,7,1080,1100
910,672,Kadan Young,Aston Villa,MID,672,191,11,0,True,2023-01-13T20:00:00Z,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,24,102,43,19,1120,1075
911,672,Kadan Young,Aston Villa,MID,672,209,17,0,False,2023-01-21T15:00:00Z,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,22,139,44,22,1060,1070
912,672,Kadan Young,Aston Villa,MID,672,211,10,0,True,2023-02-04T15:00:00Z,2,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,19,184,59,40,1120,1110
913,672,Kadan Young,Aston Villa,MID,672,228,13,0,False,2023-02-12T16:30:00Z,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,192,30,39,1360,1340
914,672,Kadan Young,Aston Villa,MID,672,231,1,0,True,2023-02-18T12:30:00Z,2,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,93,305,124,31,1320,1250
915,672,Kadan Young,Aston Villa,MID,672,243,8,0,False,2023-02-25T15:00:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,71,525,169,98,1040,1070
916,672,Kadan Young,Aston Villa,MID,672,252,7,0,True,2023-03-04T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-25,388,74,99,1090,1110
917,672,Kadan Young,Aston Villa,MID,672,270,19,0,False,2023-03-12T14:00:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1,418,66,67,1060,1145
918,672,Kadan Young,Aston Villa,MID,672,272,3,0,True,2023-03-18T15:00:00Z,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,42,545,87,45,1080,1110
919,672,Kadan Young,Aston Villa,MID,672,284,6,0,False,2023-04-01T16:30:00Z,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-26,472,54,80,1140,1190
920,672,Kadan Young,Aston Villa,MID,672,66,10,0,False,2023-04-04T18:45:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-26,472,54,80,1200,1065
921,672,Kadan Young,Aston Villa,MID,672,291,16,0,True,2023-04-08T14:00:00Z,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,47,524,76,29,1105,1100
922,58,Junior Stanislas,Bournemouth,MID,58,2,2,1,True,2022-08-06T14:00:00Z,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,9491,0,0,1130,1075
923,58,Junior Stanislas,Bournemouth,MID,58,17,13,1,False,2022-08-13T14:00:00Z,4,0,2,27,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,1.0,0.0,0,0.04,0.00,0.04,0.13,50,-1913,8333,240,2153,1360,1340
924,58,Junior Stanislas,Bournemouth,MID,58,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1351,7382,677,2028,1320,1250
925,58,Junior Stanislas,Bournemouth,MID,58,36,12,0,False,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2093,5341,103,2196,1260,1180
926,58,Junior Stanislas,Bournemouth,MID,58,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1263,4111,50,1313,1080,1100
927,58,Junior Stanislas,Bournemouth,MID,58,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-786,3354,40,826,1030,1065
928,58,Junior Stanislas,Bournemouth,MID,58,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-180,2825,23,203,1165,1250
929,58,Junior Stanislas,Bournemouth,MID,58,82,4,0,True,2022-10-01T14:00:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-52,2885,107,159,1200,1160
930,58,Junior Stanislas,Bournemouth,MID,58,92,10,0,True,2022-10-08T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-159,2751,90,249,1120,1110
931,58,Junior Stanislas,Bournemouth,MID,58,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-166,2588,20,186,1120,1070
932,58,Junior Stanislas,Bournemouth,MID,58,112,17,1,True,2022-10-19T18:30:00Z,0,1,12,28,0,0,0,0,0,0,0,0,0,0,0,5,10.0,22.6,6.0,3.9,0,0.00,0.18,0.18,0.52,48,-59,2533,32,91,1080,1070
933,58,Junior Stanislas,Bournemouth,MID,58,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-4,2574,61,65,1060,1145
934,58,Junior Stanislas,Bournemouth,MID,58,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-32,2563,62,94,1230,1210
935,58,Junior Stanislas,Bournemouth,MID,58,144,11,1,False,2022-11-05T15:00:00Z,4,3,15,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.04,48,-96,2487,40,136,1130,1070
936,58,Junior Stanislas,Bournemouth,MID,58,151,8,0,True,2022-11-12T15:00:00Z,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-23,2494,94,117,1090,1100
937,58,Junior Stanislas,Bournemouth,MID,58,164,6,0,False,2022-12-27T17:30:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-62,2472,131,193,1140,1190
938,58,Junior Stanislas,Bournemouth,MID,58,171,7,0,True,2022-12-31T15:00:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-37,2454,16,53,1090,1110
939,58,Junior Stanislas,Bournemouth,MID,58,189,14,0,False,2023-01-03T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-61,2392,8,69,1165,1140
940,58,Junior Stanislas,Bournemouth,MID,58,192,4,0,False,2023-01-14T17:30:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-65,2329,14,79,1130,1100
941,58,Junior Stanislas,Bournemouth,MID,58,202,16,0,True,2023-01-21T15:00:00Z,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-38,2293,10,48,1105,1100
942,58,Junior Stanislas,Bournemouth,MID,58,213,5,0,False,2023-02-04T15:00:00Z,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-40,2256,12,52,1200,1140
943,58,Junior Stanislas,Bournemouth,MID,58,222,15,0,True,2023-02-11T17:30:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-20,2235,8,28,1220,1300
944,58,Junior Stanislas,Bournemouth,MID,58,240,20,0,False,2023-02-18T15:00:00Z,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2,2233,13,15,1060,1100
945,58,Junior Stanislas,Bournemouth,MID,58,241,13,0,True,2023-02-25T17:30:00Z,1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-9,2247,21,30,1380,1340
946,58,Junior Stanislas,Bournemouth,MID,58,251,1,0,False,2023-03-04T15:00:00Z,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,13,2255,41,28,1240,1250
947,58,Junior Stanislas,Bournemouth,MID,58,261,12,0,True,2023-03-11T12:30:00Z,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-7,2249,40,47,1300,1250
948,58,Junior Stanislas,Bournemouth,MID,58,272,2,0,False,2023-03-18T15:00:00Z,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-9,2246,37,46,1070,1070
949,58,Junior Stanislas,Bournemouth,MID,58,282,9,0,True,2023-04-01T14:00:00Z,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-38,2207,7,45,1140,1065
950,58,Junior Stanislas,Bournemouth,MID,58,62,5,0,True,2023-04-04T18:45:00Z,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-38,2207,7,45,1200,1150
951,58,Junior Stanislas,Bournemouth,MID,58,295,10,0,False,2023-04-08T14:00:00Z,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-12,2196,9,21,1200,1065
952,60,David Brooks,Bournemouth,MID,60,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,4165,0,0,1130,1075
953,60,David Brooks,Bournemouth,MID,60,17,13,0,False,2022-08-13T14:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1198,3044,95,1293,1360,1340
954,60,David Brooks,Bournemouth,MID,60,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-874,2207,37,911,1320,1250
955,60,David Brooks,Bournemouth,MID,60,36,12,0,False,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-385,1872,76,461,1260,1180
956,60,David Brooks,Bournemouth,MID,60,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-215,1668,43,258,1080,1100
957,60,David Brooks,Bournemouth,MID,60,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-179,1511,39,218,1030,1065
958,60,David Brooks,Bournemouth,MID,60,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-4,1423,49,53,1165,1250
959,60,David Brooks,Bournemouth,MID,60,82,4,0,True,2022-10-01T14:00:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-47,1382,58,105,1200,1160
960,60,David Brooks,Bournemouth,MID,60,92,10,0,True,2022-10-08T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-68,1323,20,88,1120,1110
961,60,David Brooks,Bournemouth,MID,60,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-43,1286,34,77,1120,1070
962,60,David Brooks,Bournemouth,MID,60,112,17,0,True,2022-10-19T18:30:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-19,1268,32,51,1080,1070
963,60,David Brooks,Bournemouth,MID,60,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-26,1242,10,36,1060,1145
964,60,David Brooks,Bournemouth,MID,60,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,10,1257,53,43,1230,1210
965,60,David Brooks,Bournemouth,MID,60,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-16,1248,38,54,1130,1070
966,60,David Brooks,Bournemouth,MID,60,151,8,0,True,2022-11-12T15:00:00Z,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-33,1226,36,69,1090,1100
967,60,David Brooks,Bournemouth,MID,60,164,6,0,False,2022-12-27T17:30:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-35,1199,55,90,1140,1190
968,60,David Brooks,Bournemouth,MID,60,171,7,0,True,2022-12-31T15:00:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-6,1199,16,22,1090,1110
969,60,David Brooks,Bournemouth,MID,60,189,14,0,False,2023-01-03T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,10,1212,32,22,1165,1140
970,60,David Brooks,Bournemouth,MID,60,192,4,0,False,2023-01-14T17:30:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-7,1206,40,47,1130,1100
