,name,id,team,position,mean_points,mean_minutes,mean_goals_scored,mean_assists,mean_clean_sheets,mean_goals_conceded,mean_own_goals,mean_saves,mean_bonus,mean_bps,mean_influence,mean_creativity,mean_threat,mean_ict,mean_xg,mean_xa,mean_xgi,mean_xgc,mean_opp_att,mean_opp_def,latest_points
0,Anthony Gordon,195,Newcastle,MID,3.8,90.0,0.4,0.0,0.0,1.2,0.0,0.0,0.4,9.8,25.04,13.719999999999999,50.4,8.919999999999998,0.298,0.06200000000000001,0.36,1.6199999999999999,1112.0,1131.0,3
0,Anthony Gordon,195,Newcastle,MID,4.0,88.2,0.4,0.0,0.2,1.0,0.0,0.0,0.4,9.2,25.240000000000002,16.06,53.8,9.5,0.296,0.06600000000000002,0.362,1.5459999999999998,1118.0,1147.0,2
0,Anthony Gordon,195,Newcastle,MID,4.0,85.0,0.4,0.0,0.4,0.6,0.0,0.0,0.4,8.0,25.72,17.24,46.2,8.899999999999999,0.25,0.07000000000000002,0.32,1.226,1134.0,1155.0,1
0,Anthony Gordon,195,Newcastle,MID,4.0,70.2,0.4,0.0,0.4,0.4,0.0,0.0,0.4,10.2,22.16,9.98,26.0,5.799999999999999,0.12800000000000003,0.05,0.17800000000000002,1.0959999999999999,1128.0,1146.0,1
0,Anthony Gordon,195,Newcastle,MID,3.0,65.4,0.2,0.0,0.4,0.6,0.0,0.0,0.4,6.4,13.120000000000001,9.3,12.8,3.5199999999999996,0.064,0.046,0.11000000000000001,0.9259999999999999,1152.0,1164.0,0
0,Anthony Gordon,195,Newcastle,MID,1.4,47.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,1.6,4.8,4.16,7.8,1.6800000000000002,0.008,0.012,0.02,0.724,1166.0,1172.0,1
0,Anthony Gordon,195,Newcastle,MID,1.0,49.2,0.0,0.0,0.2,0.6,0.0,0.0,0.0,2.6,5.4799999999999995,1.94,2.8,1.0399999999999998,0.0,0.02,0.02,0.762,1166.0,1145.0,8
0,Anthony Gordon,195,Newcastle,MID,2.2,51.4,0.2,0.0,0.2,0.6,0.0,0.0,0.0,8.4,12.28,1.24,9.2,2.28,0.192,0.018,0.21000000000000002,0.794,1158.0,1141.0,3
0,Anthony Gordon,195,Newcastle,MID,2.6,65.2,0.2,0.0,0.4,0.6,0.0,0.0,0.0,9.6,11.719999999999999,2.2,14.8,2.88,0.20800000000000002,0.022,0.23000000000000004,1.1019999999999999,1158.0,1153.0,1
0,Anthony Gordon,195,Newcastle,MID,2.6,55.8,0.2,0.0,0.4,0.4,0.0,0.0,0.0,9.6,11.2,2.22,18.0,3.14,0.23600000000000004,0.02,0.25600000000000006,1.008,1136.0,1133.0,1
0,Anthony Gordon,195,Newcastle,MID,2.8,58.8,0.2,0.0,0.4,0.4,0.0,0.0,0.0,10.6,12.72,7.220000000000001,18.0,3.8,0.23600000000000004,0.024,0.26000000000000006,1.05,1112.0,1109.0,2
0,Anthony Gordon,195,Newcastle,MID,3.0,58.8,0.2,0.0,0.4,0.6,0.0,0.0,0.0,8.8,14.319999999999999,7.08,26.0,4.74,0.354,0.012,0.366,0.9,1082.0,1092.0,0
0,Anthony Gordon,195,Newcastle,MID,1.4,41.8,0.0,0.0,0.2,0.6,0.0,0.0,0.0,3.0,5.76,6.380000000000001,18.0,3.0200000000000005,0.162,0.01,0.172,0.726,1128.0,1146.0,0
0,Anthony Gordon,195,Newcastle,MID,0.8,24.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,4.88,5.42,12.4,2.2800000000000002,0.146,0.006,0.152,0.35,1144.0,1162.0,1
0,Anthony Gordon,195,Newcastle,MID,0.8,25.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,4.68,5.42,9.6,1.98,0.118,0.006,0.124,0.20400000000000001,1136.0,1154.0,0
0,Anthony Gordon,195,Newcastle,MID,0.6,22.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,3.1599999999999997,0.42000000000000004,9.6,1.3199999999999998,0.118,0.002,0.12,0.16199999999999998,1161.0,1156.0,1
0,Anthony Gordon,195,Newcastle,MID,0.4,8.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.8,3.12,2.2,0.62,0.016,0.036,0.052000000000000005,0.034,1171.0,1162.0,0
0,Anthony Gordon,195,Newcastle,MID,0.4,19.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.96,5.9,6.0,1.3,0.062,0.052000000000000005,0.11400000000000002,0.132,1107.0,1100.0,1
0,Anthony Gordon,195,Newcastle,MID,0.6,24.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2,1.3599999999999999,8.5,6.4,1.64,0.062,0.072,0.134,0.28200000000000003,1127.0,1120.0,2
0,Anthony Gordon,195,Newcastle,MID,0.8,32.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.4,1.6,9.1,6.8,1.7600000000000002,0.062,0.076,0.138,0.47400000000000003,1181.0,1176.0,0
0,Anthony Gordon,195,Newcastle,MID,0.8,32.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.4,1.6,9.1,6.8,1.7600000000000002,0.062,0.076,0.138,0.47400000000000003,1172.0,1180.0,0
0,Anthony Gordon,195,Newcastle,MID,0.6,28.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.6,1.0399999999999998,6.14,5.4,1.26,0.046,0.039999999999999994,0.08600000000000001,0.45999999999999996,1155.0,1164.0,1
0,Anthony Gordon,195,Newcastle,MID,0.8,21.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.8,2.52,3.4,2.0,0.78,0.0,0.024,0.024,0.41400000000000003,1195.0,1198.0,1
0,Anthony Gordon,195,Newcastle,MID,0.8,21.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.2,3.6399999999999997,3.02,3.4,1.0,0.01,0.02,0.03,0.27,1174.0,1150.0,1
0,Ryan Fraser,359,Newcastle,MID,0.8,19.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.6,3.9200000000000004,8.14,0.6,1.28,0.01,0.034,0.044000000000000004,0.21800000000000003,1172.0,1201.0,2
0,Ryan Fraser,359,Newcastle,MID,1.0,31.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,3.6,3.4799999999999995,7.4799999999999995,8.2,1.92,0.016,0.04,0.05600000000000001,0.35,1174.0,1198.0,2
0,Ryan Fraser,359,Newcastle,MID,1.4,45.4,0.0,0.0,0.2,0.4,0.0,0.0,0.0,5.2,4.2,9.98,13.2,2.7399999999999998,0.062,0.048,0.11000000000000001,0.47400000000000003,1168.0,1174.0,1
0,Ryan Fraser,359,Newcastle,MID,1.6,50.2,0.0,0.0,0.2,0.6,0.0,0.0,0.0,5.8,4.84,12.58,13.6,3.1,0.062,0.05,0.11200000000000002,0.568,1114.0,1122.0,0
0,Ryan Fraser,359,Newcastle,MID,1.4,45.2,0.0,0.0,0.2,0.6,0.0,0.0,0.0,4.4,3.12,6.7,13.2,2.3,0.062,0.016,0.078,0.55,1126.0,1150.0,1
0,Ryan Fraser,359,Newcastle,MID,1.2,38.8,0.0,0.0,0.2,0.4,0.0,0.0,0.0,3.6,1.4000000000000001,6.6,13.4,2.14,0.052000000000000005,0.016,0.068,0.45,1118.0,1131.0,1
0,Ryan Fraser,359,Newcastle,MID,1.0,28.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.4,1.4400000000000002,5.26,5.8,1.2599999999999998,0.046,0.01,0.05600000000000001,0.31799999999999995,1116.0,1131.0,0
0,Ryan Fraser,359,Newcastle,MID,0.6,14.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.8,0.7200000000000001,2.7600000000000002,0.8,0.44000000000000006,0.0,0.002,0.002,0.194,1122.0,1149.0,0
0,Ryan Fraser,359,Newcastle,MID,0.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.08,0.16,0.4,0.08,0.0,0.0,0.0,0.1,1123.0,1151.0,0
0,Ryan Fraser,359,Newcastle,MID,0.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.08,0.16,0.4,0.08,0.0,0.0,0.0,0.1,1105.0,1123.0,0
0,Ryan Fraser,359,Newcastle,MID,0.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.04,0.06,0.0,0.02,0.0,0.0,0.0,0.0,1121.0,1134.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,1156.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,1146.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,1168.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,1184.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,1152.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1134.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,1120.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,1132.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1176.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1180.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,1164.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,1198.0,0
0,Ryan Fraser,359,Newcastle,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1150.0,0
0,Jacob Murphy,365,Newcastle,MID,1.0,11.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2,1.2,0.4600000000000001,0.0,0.16,0.0,0.004,0.004,0.272,1172.0,1201.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,14.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.8,1.92,0.64,7.6,1.02,0.024,0.016,0.039999999999999994,0.34,1174.0,1198.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,15.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,1.8400000000000003,0.9,11.6,1.44,0.04,0.015999999999999997,0.05600000000000001,0.23399999999999999,1168.0,1174.0,2
0,Jacob Murphy,365,Newcastle,MID,1.2,32.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.0,3.96,5.86,22.6,3.2399999999999998,0.062,0.084,0.146,0.298,1114.0,1122.0,8
0,Jacob Murphy,365,Newcastle,MID,2.6,44.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,6.6,11.239999999999998,8.08,29.8,4.92,0.10600000000000001,0.084,0.19,0.48200000000000004,1126.0,1150.0,1
0,Jacob Murphy,365,Newcastle,MID,2.6,50.4,0.2,0.0,0.0,0.4,0.0,0.0,0.2,7.4,11.72,10.78,31.6,5.42,0.126,0.08800000000000001,0.21399999999999997,0.446,1118.0,1131.0,3
0,Jacob Murphy,365,Newcastle,MID,3.0,60.6,0.2,0.0,0.2,0.4,0.0,0.0,0.2,7.8,11.0,13.76,24.6,4.92,0.11000000000000001,0.10600000000000001,0.21600000000000003,0.41200000000000003,1116.0,1131.0,1
0,Jacob Murphy,365,Newcastle,MID,3.0,59.8,0.2,0.0,0.2,0.4,0.0,0.0,0.2,8.2,11.24,13.280000000000001,20.6,4.5,0.094,0.10400000000000001,0.198,0.414,1122.0,1149.0,1
0,Jacob Murphy,365,Newcastle,MID,2.8,45.6,0.2,0.0,0.2,0.2,0.0,0.0,0.2,7.8,9.360000000000001,11.239999999999998,15.6,3.62,0.1,0.06799999999999999,0.168,0.32,1123.0,1151.0,6
0,Jacob Murphy,365,Newcastle,MID,2.4,45.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,5.6,6.08,11.959999999999999,8.8,2.6799999999999997,0.05600000000000001,0.06999999999999999,0.126,0.346,1105.0,1123.0,1
0,Jacob Murphy,365,Newcastle,MID,2.4,34.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,5.4,4.76,9.46,7.0,2.12,0.036000000000000004,0.066,0.10200000000000001,0.28200000000000003,1121.0,1134.0,1
0,Jacob Murphy,365,Newcastle,MID,2.0,21.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,5.2,4.799999999999999,6.32,6.4,1.7599999999999998,0.028000000000000004,0.036,0.064,0.26800000000000007,1114.0,1156.0,1
0,Jacob Murphy,365,Newcastle,MID,2.0,19.8,0.0,0.2,0.2,0.0,0.0,0.0,0.0,4.8,4.359999999999999,6.28,6.4,1.6999999999999997,0.028000000000000004,0.036,0.064,0.25000000000000006,1101.0,1146.0,1
0,Jacob Murphy,365,Newcastle,MID,2.0,20.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,5.2,4.56,4.320000000000001,0.8,0.96,0.0,0.004,0.004,0.31200000000000006,1136.0,1168.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8,1.38,0.4,0.24,0.0,0.002,0.002,0.092,1135.0,1184.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8,1.26,0.8,0.28,0.0,0.08399999999999999,0.08399999999999999,0.092,1113.0,1152.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.2,1.4999999999999998,0.8,0.36000000000000004,0.0,0.086,0.086,0.086,1130.0,1134.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.0,3.5599999999999996,2.4,0.82,0.0,0.092,0.092,0.15,1119.0,1120.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.6,2.88,2.0,0.7799999999999999,0.0,0.094,0.094,0.238,1119.0,1132.0,1
0,Jacob Murphy,365,Newcastle,MID,1.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.32,2.8600000000000003,2.8,0.8400000000000001,0.0,0.092,0.092,0.27999999999999997,1174.0,1176.0,2
0,Jacob Murphy,365,Newcastle,MID,1.2,28.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,4.159999999999999,3.8200000000000003,6.8,1.52,0.022,0.018,0.04,0.504,1172.0,1180.0,2
0,Jacob Murphy,365,Newcastle,MID,1.4,43.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,7.2,6.519999999999999,16.7,9.8,3.34,0.057999999999999996,0.086,0.144,0.534,1155.0,1164.0,3
0,Jacob Murphy,365,Newcastle,MID,1.8,54.6,0.0,0.0,0.2,0.4,0.0,0.0,0.0,7.4,7.56,21.880000000000003,9.6,3.94,0.06599999999999999,0.122,0.188,0.49400000000000005,1195.0,1198.0,5
0,Jacob Murphy,365,Newcastle,MID,2.6,62.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,9.6,11.279999999999998,25.119999999999997,15.0,5.16,0.12599999999999997,0.22400000000000003,0.35,0.5,1174.0,1150.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,5.4,68.6,0.2,0.6,0.4,0.8,0.0,0.0,0.8,15.2,21.32,19.14,35.4,7.6,0.16599999999999998,0.202,0.368,0.788,1172.0,1201.0,0
0,Allan Saint-Maximin,368,Newcastle,MID,4.8,50.8,0.2,0.6,0.2,0.8,0.0,0.0,0.8,14.0,19.96,15.6,19.2,5.4799999999999995,0.096,0.154,0.25,0.732,1174.0,1198.0,0
0,Allan Saint-Maximin,368,Newcastle,MID,4.4,36.0,0.2,0.6,0.0,0.8,0.0,0.0,0.8,13.0,18.880000000000003,12.98,17.6,4.9399999999999995,0.096,0.15,0.246,0.564,1168.0,1174.0,0
0,Allan Saint-Maximin,368,Newcastle,MID,1.8,18.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,4.4,8.959999999999999,2.8600000000000003,10.6,2.2399999999999998,0.05,0.014000000000000002,0.064,0.142,1114.0,1122.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27999999999999997,0.02,0.0,0.04,0.0,0.0,0.0,0.004,1126.0,1150.0,0
0,Allan Saint-Maximin,368,Newcastle,MID,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27999999999999997,0.02,0.0,0.04,0.0,0.0,0.0,0.004,1118.0,1131.0,0
0,Allan Saint-Maximin,368,Newcastle,MID,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27999999999999997,0.02,0.0,0.04,0.0,0.0,0.0,0.004,1116.0,1131.0,0
0,Allan Saint-Maximin,368,Newcastle,MID,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27999999999999997,0.02,0.0,0.04,0.0,0.0,0.0,0.004,1122.0,1149.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,0.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.27999999999999997,0.08,0.0,0.04,0.0,0.0,0.0,0.004,1123.0,1151.0,4
0,Allan Saint-Maximin,368,Newcastle,MID,1.0,4.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.2,3.72,2.16,0.0,0.58,0.0,0.0,0.0,0.12,1105.0,1123.0,0
0,Allan Saint-Maximin,368,Newcastle,MID,1.0,4.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.2,3.72,2.16,0.0,0.58,0.0,0.0,0.0,0.12,1121.0,1134.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,1.2,5.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.6,3.8,2.24,0.0,0.6,0.0,0.002,0.002,0.13999999999999999,1114.0,1156.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,1.4,10.8,0.0,0.2,0.0,0.2,0.0,0.0,0.0,3.4,4.8,4.640000000000001,0.4,0.9800000000000001,0.0,0.01,0.01,0.15,1101.0,1146.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,1.4,10.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,4.0,5.2,4.58,0.4,1.02,0.0,0.01,0.01,0.176,1136.0,1168.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,0.8,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.6800000000000002,2.7800000000000002,1.0,0.56,0.01,0.018,0.028000000000000004,0.238,1135.0,1184.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,1.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,2.9400000000000004,2.0,0.68,0.026000000000000002,0.019999999999999997,0.046,0.258,1113.0,1152.0,2
0,Allan Saint-Maximin,368,Newcastle,MID,1.2,32.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.6,3.3200000000000003,3.16,3.4,1.0,0.046,0.024,0.06999999999999999,0.426,1130.0,1134.0,2
0,Allan Saint-Maximin,368,Newcastle,MID,1.4,44.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.6,4.4799999999999995,6.2,8.2,1.9,0.05800000000000001,0.022,0.08,0.71,1119.0,1120.0,2
0,Allan Saint-Maximin,368,Newcastle,MID,1.6,61.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,7.2,6.8,13.36,14.4,3.46,0.084,0.044,0.128,1.158,1119.0,1132.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,1.6,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.6,6.840000000000001,13.179999999999998,14.2,3.4199999999999995,0.074,0.036,0.11000000000000001,1.032,1174.0,1176.0,3
0,Allan Saint-Maximin,368,Newcastle,MID,2.0,67.2,0.0,0.0,0.2,1.0,0.0,0.0,0.0,9.4,9.32,23.779999999999998,18.0,5.12,0.07200000000000001,0.08,0.152,1.078,1172.0,1180.0,1
0,Allan Saint-Maximin,368,Newcastle,MID,1.8,62.6,0.0,0.0,0.2,1.0,0.0,0.0,0.0,9.0,7.839999999999999,23.64,17.0,4.84,0.052000000000000005,0.076,0.12799999999999997,0.924,1155.0,1164.0,6
0,Allan Saint-Maximin,368,Newcastle,MID,2.6,59.4,0.0,0.2,0.4,0.8,0.0,0.0,0.0,12.2,12.08,30.779999999999994,16.8,5.96,0.052000000000000005,0.16,0.21200000000000002,0.664,1195.0,1198.0,5
0,Allan Saint-Maximin,368,Newcastle,MID,3.2,54.0,0.0,0.4,0.4,0.6,0.0,0.0,0.0,13.8,15.2,28.839999999999996,15.4,5.94,0.044,0.202,0.246,0.34600000000000003,1174.0,1150.0,0
0,Miguel Almirón Rejala,369,Newcastle,MID,3.4,83.6,0.2,0.0,0.4,1.0,0.0,0.0,0.0,12.4,14.080000000000002,10.14,30.4,5.4799999999999995,0.21399999999999997,0.148,0.362,1.114,1172.0,1201.0,3
0,Miguel Almirón Rejala,369,Newcastle,MID,3.4,81.4,0.2,0.0,0.4,1.0,0.0,0.0,0.0,10.0,12.48,6.58,26.0,4.52,0.22599999999999998,0.062,0.28800000000000003,1.19,1174.0,1198.0,2
0,Miguel Almirón Rejala,369,Newcastle,MID,3.2,81.0,0.2,0.0,0.2,1.2,0.0,0.0,0.0,10.8,11.84,9.780000000000001,33.8,5.56,0.26399999999999996,0.064,0.328,1.04,1168.0,1174.0,15
0,Miguel Almirón Rejala,369,Newcastle,MID,4.8,82.6,0.4,0.0,0.2,0.8,0.0,0.0,0.6,16.6,19.6,8.820000000000002,40.4,6.9,0.32999999999999996,0.052000000000000005,0.382,0.742,1114.0,1122.0,7
0,Miguel Almirón Rejala,369,Newcastle,MID,5.8,82.6,0.6,0.0,0.2,0.8,0.0,0.0,0.6,19.6,26.639999999999997,10.72,38.6,7.619999999999999,0.39,0.044000000000000004,0.434,0.8480000000000001,1126.0,1150.0,3
0,Miguel Almirón Rejala,369,Newcastle,MID,6.0,84.0,0.6,0.0,0.4,0.6,0.0,0.0,0.6,18.6,26.24,11.040000000000003,39.2,7.659999999999999,0.4,0.048,0.44800000000000006,0.778,1118.0,1131.0,10
0,Miguel Almirón Rejala,369,Newcastle,MID,7.4,84.6,0.8,0.0,0.4,0.6,0.0,0.0,1.0,23.0,32.96,11.440000000000001,41.4,8.6,0.406,0.046000000000000006,0.45200000000000007,0.6799999999999999,1116.0,1131.0,10
0,Miguel Almirón Rejala,369,Newcastle,MID,9.0,85.0,1.0,0.0,0.4,0.6,0.0,0.0,1.6,27.6,38.28000000000001,9.78,48.8,9.7,0.46799999999999997,0.04,0.508,0.86,1122.0,1149.0,12
0,Miguel Almirón Rejala,369,Newcastle,MID,8.4,84.0,0.8,0.2,0.6,0.4,0.0,0.0,1.2,24.8,32.559999999999995,13.860000000000003,40.8,8.74,0.328,0.05,0.378,0.8399999999999999,1123.0,1151.0,8
0,Miguel Almirón Rejala,369,Newcastle,MID,8.6,83.4,0.8,0.2,0.8,0.2,0.0,0.0,1.2,24.8,32.6,13.2,42.4,8.819999999999999,0.30000000000000004,0.04,0.33999999999999997,0.844,1105.0,1123.0,6
0,Miguel Almirón Rejala,369,Newcastle,MID,9.2,83.4,0.8,0.4,0.8,0.2,0.0,0.0,1.2,28.6,37.67999999999999,19.0,43.4,10.02,0.30400000000000005,0.06,0.364,0.74,1121.0,1134.0,8
0,Miguel Almirón Rejala,369,Newcastle,MID,8.8,85.4,0.8,0.4,0.8,0.2,0.0,0.0,0.8,28.6,37.519999999999996,18.700000000000003,46.0,10.239999999999998,0.36600000000000005,0.066,0.43200000000000005,0.788,1114.0,1156.0,3
0,Miguel Almirón Rejala,369,Newcastle,MID,7.4,84.0,0.6,0.4,1.0,0.0,0.0,0.0,0.2,22.4,31.040000000000003,19.400000000000002,31.8,8.239999999999998,0.264,0.068,0.332,0.542,1101.0,1146.0,2
0,Miguel Almirón Rejala,369,Newcastle,MID,5.4,80.4,0.4,0.2,1.0,0.0,0.0,0.0,0.0,17.0,24.720000000000002,16.44,23.0,6.42,0.196,0.128,0.324,0.634,1136.0,1168.0,3
0,Miguel Almirón Rejala,369,Newcastle,MID,4.4,81.2,0.2,0.2,1.0,0.0,0.0,0.0,0.0,14.4,19.880000000000003,17.46,17.2,5.459999999999999,0.15400000000000003,0.146,0.3,0.6199999999999999,1135.0,1184.0,3
0,Miguel Almirón Rejala,369,Newcastle,MID,3.8,80.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,12.4,15.040000000000003,13.680000000000001,18.2,4.7,0.18000000000000002,0.128,0.308,0.6199999999999999,1113.0,1152.0,2
0,Miguel Almirón Rejala,369,Newcastle,MID,2.6,79.8,0.0,0.0,0.8,0.2,0.0,0.0,0.0,9.2,7.5200000000000005,12.24,10.8,3.06,0.076,0.12400000000000003,0.2,0.7259999999999999,1130.0,1134.0,10
0,Miguel Almirón Rejala,369,Newcastle,MID,4.0,79.2,0.2,0.0,0.6,0.4,0.0,0.0,0.6,15.0,14.12,10.9,12.4,3.7400000000000007,0.126,0.12200000000000003,0.248,0.9359999999999999,1119.0,1120.0,1
0,Miguel Almirón Rejala,369,Newcastle,MID,3.8,78.4,0.2,0.0,0.4,0.8,0.0,0.0,0.6,14.0,13.440000000000001,8.8,15.2,3.7400000000000007,0.186,0.044,0.23000000000000004,1.0939999999999999,1119.0,1132.0,2
0,Miguel Almirón Rejala,369,Newcastle,MID,3.6,76.8,0.2,0.0,0.2,1.2,0.0,0.0,0.6,12.6,10.44,6.08,12.4,2.9,0.16,0.034,0.194,1.092,1174.0,1176.0,9
0,Miguel Almirón Rejala,369,Newcastle,MID,4.8,64.2,0.4,0.0,0.0,1.4,0.0,0.0,1.2,15.4,16.439999999999998,5.78,13.6,3.5799999999999996,0.13,0.044,0.174,1.192,1172.0,1180.0,0
0,Miguel Almirón Rejala,369,Newcastle,MID,4.4,48.2,0.4,0.0,0.0,1.2,0.0,0.0,1.2,13.4,15.919999999999998,4.54,12.8,3.3200000000000003,0.13,0.033999999999999996,0.164,1.004,1155.0,1164.0,0
